AÑO|MES|CODIGO_SECTOR_N1|PROVINCIA|CANTON|VENTAS_NETAS_TARIFA_12|VENTAS_NETAS_TARIFA_0|EXPORTACIONES|COMPRAS_NETAS_TARIFA_12|COMPRAS_NETAS_TARIFA_0|IMPORTACIONES|COMPRAS_RISE|TOTAL_COMPRAS|TOTAL_VENTAS
2024|7|C|NAPO|ARCHIDONA|35333,0000|1138,0800|0,0000|13844,7500|2719,5100|0,0000|5369,2500|21958,5100|36476,0800
2024|7|V|MANABI|MANTA|119,7500|0,0000|0,0000|73,0200|0,0000|0,0000|0,0000|73,0200|119,7500
2024|7|C|GUAYAS|SIMON BOLIVAR|183566,5900|1175,0000|0,0000|13200,1400|978,4500|0,0000|2475,0000|16653,5900|184771,5900
2024|6|M|CHIMBORAZO|PENIPE|120047,4500|5552,6700|0,0000|597269,5500|87208,8800|0,0000|1272,8000|716000,9500|125600,1200
2024|6|H|LOJA|GONZANAMA|0,0000|148354,1000|0,0000|79288,1100|19590,5500|0,0000|13,0000|98891,6600|148354,1000
2024|6|R|CARCHI|TULCAN|6829,2900|11483,1800|0,0000|21373,5600|21736,7100|0,0000|12917,0000|56027,2700|18312,4700
2024|6|J|MANABI|PAJAN|18209,3000|547,3400|0,0000|13455,1300|158,9500|0,0000|0,0000|13614,0800|18942,7900
2024|6|P|CARCHI|BOLIVAR|2204,2000|17345,0000|0,0000|10253,9500|4602,4500|0,0000|400,0000|15256,4000|19549,2000
2024|1|K|EL ORO|EL GUABO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2024|1|O|CHIMBORAZO|ALAUSI|8044,1800|287853,3800|0,0000|172687,3800|28076,3000|0,0000|6000,0000|206763,6800|295897,5600
2024|6|D|CARCHI|TULCAN|0,0000|0,0000|0,0000|1624,9500|14816,3300|0,0000|0,0000|16441,2800|0,0000
2024|2|R|MORONA SANTIAGO|SANTIAGO|354,1900|0,0000|0,0000|1358,2600|7717,1500|0,0000|900,0000|9975,4100|354,1900
2024|2|J|COTOPAXI|LA MANA|117155,5300|2997,0000|0,0000|69399,1600|10043,6500|0,0000|0,0000|79442,8100|120152,5300
2024|2|L|LOJA|CALVAS|48279,6800|13289,3700|0,0000|32475,8500|5249,2700|0,0000|65,0000|37790,1200|61569,0500
2024|2|N|CHIMBORAZO|ALAUSI|511,2500|384,1700|0,0000|1008,9500|97,9400|0,0000|0,0000|1106,8900|895,4200
2024|1|D|COTOPAXI|LATACUNGA|2500,8000|3986512,8400|0,0000|554640,6400|1802044,8600|0,0000|0,0000|2356685,5000|3989013,6400
2024|2|L|MANABI|EL CARMEN|86429,2200|38165,6000|0,0000|67759,0900|9197,4500|0,0000|0,0000|76956,5400|124594,8200
2024|2|L|LOJA|QUILANGA|313,6600|0,0000|0,0000|16,1300|0,0000|0,0000|0,0000|16,1300|313,6600
2024|2|K|CAÑAR|BIBLIAN|15667,9200|3836239,0900|0,0000|666893,2100|225316,0400|0,0000|3556,7500|895766,0000|3851907,0100
2024|2|A|AZUAY|GUALACEO|11938,3500|183040,6700|634818,0000|78098,1600|123131,0300|0,0000|14641,9100|215871,1000|829797,0200
2024|2|N|MANABI|BOLIVAR|22900,9900|3805,8400|0,0000|15109,9900|5142,0400|0,0000|63,0000|20315,0300|26706,8300
2024|2|K|ZAMORA CHINCHIPE|YANTZAZA|2044,6000|557,9800|0,0000|85024,9000|106906,0800|0,0000|6286,4600|198217,4400|2602,5800
2024|2|W|LOJA|PUYANGO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2024|2|L|EL ORO|ARENILLAS|19826,8400|5274,7500|0,0000|11924,8400|5231,3800|0,0000|281,3200|17437,5400|25101,5900
2024|2|O|EL ORO|PASAJE|6256,2100|497460,1000|0,0000|259403,7500|55834,5700|0,0000|1272,5200|316510,8400|503716,3100
2024|2|P|CHIMBORAZO|PENIPE|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2024|2|W|AZUAY|PAUTE|583,9300|0,0000|0,0000|205,3300|0,0000|0,0000|0,0000|205,3300|583,9300
2024|2|F|CHIMBORAZO|PALLATANGA|109019,6000|0,0000|0,0000|37696,1300|8853,6300|0,0000|599,5000|47149,2600|109019,6000
2024|2|L|ZAMORA CHINCHIPE|CHINCHIPE|6528,8600|3300,0000|0,0000|1316,5400|70,0000|0,0000|0,0000|1386,5400|9828,8700
2024|1|Q|PICHINCHA|SAN MIGUEL DE LOS BANCOS|1268,0700|10169,0000|0,0000|3785,8500|2865,6700|0,0000|4331,4000|10982,9200|11437,0700
2024|2|L|GALAPAGOS|SAN CRISTOBAL|108997,9800|46964,8400|0,0000|77173,6300|38824,8900|0,0000|0,0000|115998,5200|155987,8200
2024|7|O|ZAMORA CHINCHIPE|NANGARITZA|472,7600|0,0000|0,0000|304032,3500|4173,8000|0,0000|161,3200|308367,4700|472,7600
2024|7|N|LOS RIOS|MOCACHE|339,8900|0,0200|0,0000|0,0000|200,0000|0,0000|0,0000|200,0000|339,9100
2024|7|P|IMBABURA|PIMAMPIRO|0,0000|0,0000|0,0000|372,5500|151,6000|0,0000|2,5000|526,6500|0,0000
2024|7|N|TUNGURAHUA|CEVALLOS|8534,2200|0,0000|0,0000|2744,0700|0,0000|0,0000|0,0000|2744,0700|8534,2200
2024|7|A|SUCUMBIOS|SHUSHUFINDI|111858,9300|1052138,6300|0,0000|125986,5900|581671,3800|4414,7600|3154,4300|723567,4800|1177240,7300
2024|7|C|TUNGURAHUA|MOCHA|41834,0500|29445,9900|0,0000|23205,3500|22359,2200|0,0000|0,0000|45564,5700|71280,0400
2024|7|H|EL ORO|LAS LAJAS|2185,7500|97320,3000|0,0000|2741,1500|95007,1500|0,0000|0,0000|97748,3000|99506,0500
2024|7|O|COTOPAXI|PANGUA|113,0500|0,0000|0,0000|304061,1900|50880,3400|0,0000|1304,0000|356967,0300|113,0500
2024|7|N|TUNGURAHUA|SAN PEDRO DE PELILEO|58064,6600|1159,0000|0,0000|17137,8400|1343,4200|0,0000|47,5000|18528,7600|59223,6600
2024|6|D|MANABI|MONTECRISTI|38957,2500|956,7000|0,0000|32240,8500|547,1600|0,0000|0,0000|32788,0100|39913,9500
2024|6|J|CHIMBORAZO|COLTA|28115,6600|2340,0000|0,0000|54571,4400|467,6100|0,0000|0,0000|55039,0500|30455,6600
2024|7|L|BOLIVAR|ECHEANDIA|7881,7800|13146,9800|0,0000|1712,8700|1017,8800|0,0000|0,0000|2730,7500|21028,7600
2024|7|L|MANABI|SANTA ANA|29242,4900|150,0000|0,0000|15954,8200|1234,3600|0,0000|0,0000|19593,6100|29392,4900
2024|7|Q|SUCUMBIOS|LAGO AGRIO|90958,9400|491134,4200|0,0000|549031,7200|359650,0100|245,6500|50049,2800|959074,6100|582093,3600
2024|7|E|MANABI|MANTA|496173,6400|1432603,8100|0,0000|505366,2200|211526,5900|322695,5300|2416,1500|1042004,4900|1928777,4500
2024|7|N|GUAYAS|PLAYAS|31371,7000|26618,2500|0,0000|15556,5600|5376,3200|0,0000|0,0000|21092,5200|57989,9500
2024|7|H|GUAYAS|LOMAS DE SARGENTILLO|0,5000|46237,9700|0,0000|10611,5400|35445,4600|0,0000|0,0000|46058,0000|46240,4700
2024|7|O|MORONA SANTIAGO|SANTIAGO|6277,7700|23056,3900|0,0000|259285,1500|45228,3200|0,0000|0,0000|304513,4700|29334,1600
2024|7|Q|EL ORO|PIÑAS|72712,6700|627028,1800|0,0000|111187,7000|92079,8800|0,0000|12242,1600|220236,0700|699740,8500
2024|6|P|ORELLANA|LORETO|4654,6500|55286,2800|0,0000|27968,6700|5022,5000|0,0000|12368,5500|45359,7200|59940,9300
2024|6|P|PICHINCHA|PEDRO MONCAYO|14237,0400|96056,6700|0,0000|20969,3000|21790,0100|0,0000|6363,3100|49122,6200|110293,7200
2024|7|L|LOJA|LOJA|1854664,9800|501740,6900|0,0000|825414,8900|233226,3800|1268,3100|68200,7300|1194835,8500|2356425,6700
2024|7|O|PASTAZA|PASTAZA|32128,3500|94451,0100|0,0000|3280228,8500|104630,5600|0,0000|18377,1100|3403236,5200|126579,3600
2024|6|S|GUAYAS|NOBOL|199774,5800|22673,8400|0,0000|121841,5800|13763,7400|0,0000|11246,7000|146852,0200|222448,4200
2024|7|S|CARCHI|ESPEJO|11947,1700|42413,7500|0,0000|15885,6500|9084,4100|0,0000|440,5000|25410,5600|54360,9200
2024|7|N|EL ORO|PORTOVELO|166039,9800|127950,5400|0,0000|469828,7000|86687,3200|14098,2700|2126,7500|591053,6500|300190,5200
2024|3|A|ZAMORA CHINCHIPE|NANGARITZA|4358,0000|0,0100|0,0000|7136,1500|45,9900|0,0000|0,0000|7182,1400|4358,0100
2024|7|E|MANABI|PAJAN|3367,2500|1618,8000|0,0000|759,3900|634,4500|0,0000|0,0000|1393,8400|4986,0500
2024|7|P|MANABI|PUERTO LOPEZ|6785,7100|0,0000|0,0000|2515,6700|261,5400|0,0000|2495,0000|5272,2100|6785,7100
2024|7|F|LOJA|QUILANGA|2000,0000|0,0000|0,0000|6229,5000|23,6500|0,0000|250,0000|6503,1500|2000,0000
2024|7|L|LOS RIOS|VINCES|414339,7900|676928,8700|0,0000|418315,6300|542049,6400|0,0000|0,0000|960365,2700|1091919,5700
2024|7|O|IMBABURA|ANTONIO ANTE|13376,2200|236737,3700|0,0000|503233,9200|38337,1300|0,0000|2240,0000|543811,0500|250113,5900
2024|7|S|LOJA|SARAGURO|33549,1700|28296,0600|0,0000|49870,5000|6436,6800|0,0000|1043,3000|57350,4800|61845,2300
2024|7|D|LOJA|SOZORANGA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2024|7|O|CARCHI|MONTUFAR|7327,8000|15516,4900|0,0000|103003,2500|48939,4600|0,0000|10028,7700|161971,4800|22844,2900
2024|7|L|MANABI|EL CARMEN|68063,7300|65052,8700|0,0000|36725,5200|42496,3200|0,0000|0,0000|79909,1800|133116,6000
2024|7|I|CARCHI|ESPEJO|2097,4500|0,0000|0,0000|1377,6500|45,7300|0,0000|0,0000|1423,3800|2097,4500
2024|7|T|GUAYAS|GUAYAQUIL|116129,5200|25104,7400|0,0000|47101,2100|19666,4700|0,0000|0,0000|69031,3900|141234,2600
2024|7|Q|BOLIVAR|CHIMBO|0,0000|600,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|600,0000
2024|4|P|PASTAZA|SANTA CLARA|0,0000|1485,8400|0,0000|603,5600|0,0000|0,0000|0,0000|603,5600|1485,8400
2024|7|B|EL ORO|PIÑAS|300241,7400|504425,2300|900438,2100|892095,1100|186751,4300|0,0000|1085,8000|1080527,4900|1705105,1800
2024|7|A|LOJA|PALTAS|8823,9100|106005,7900|0,0000|26171,5300|93898,2800|0,0000|33,2500|120105,4400|115036,7000
2024|7|N|EL ORO|ZARUMA|146813,9000|19377,2000|0,0000|145829,9200|27047,4200|0,0000|955,5000|180350,6400|166216,1000
2024|7|S|EL ORO|MARCABELI|300,0000|1928,0000|0,0000|482,0100|587,5800|0,0000|0,0000|1069,5900|2228,0000
2024|7|C|GUAYAS|ALFREDO BAQUERIZO MORENO|13101,3400|528023,1500|0,0000|41268,4400|535842,4100|0,0000|3000,0000|580110,8500|541124,4900
2024|7|R|COTOPAXI|LATACUNGA|51556,7800|18052,0200|0,0000|32953,7400|22568,0700|0,0000|5349,0000|60897,7400|69608,8000
2024|7|C|GUAYAS|ISIDRO AYORA|286363,5500|20318744,8600|371099,4000|4926526,3400|3756213,1400|8956599,1100|41732,3000|17745890,2000|20976207,8100
2024|7|I|LOS RIOS|PUEBLO VIEJO|34670,9100|31080,1400|0,0000|26746,1000|5948,0300|0,0000|10586,8700|43281,0000|65751,0500
2024|7|S|ZAMORA CHINCHIPE|YACUAMBI|0,0000|1400,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|1400,0000
2024|7|O|LOS RIOS|VENTANAS|8050,7800|205,0800|0,0000|594656,4300|21898,9100|0,0000|0,0000|616555,3400|8255,8600
2024|7|O|PICHINCHA|SAN MIGUEL DE LOS BANCOS|3634,7800|653,0000|0,0000|236165,0200|6188,6500|0,0000|21787,1500|264140,8200|4287,7800
2024|7|I|EL ORO|ATAHUALPA|15,6500|0,0000|0,0000|0,0000|45,8000|0,0000|0,0000|45,8000|15,6500
2024|7|M|ZAMORA CHINCHIPE|CHINCHIPE|42727,0700|34580,2500|695,6500|41254,5800|74017,5200|0,0000|0,0000|123522,7500|78002,9700
2024|5|P|GUAYAS|SIMON BOLIVAR|100,0000|0,0000|0,0000|110,0000|0,0000|0,0000|0,0000|110,0000|100,0000
2024|5|O|EL ORO|BALSAS|983,9600|67223,6700|0,0000|728932,2900|16264,1100|0,0000|0,0000|745196,4000|68207,6300
2024|5|D|PICHINCHA|QUITO|5756440,2100|45234583,7500|131550,1100|7574391,3500|21403044,4900|1198919,4800|51597,4900|30244625,4700|51162164,0700
2024|5|O|CARCHI|MIRA|308,7000|22759,4500|0,0000|147157,3600|20474,9800|0,0000|11569,5400|179446,8800|23068,1500
2024|5|N|CARCHI|ESPEJO|960,0000|350,0000|0,0000|2401,2700|1281,3500|0,0000|0,0000|3682,6200|1310,0000
2024|5|O|AZUAY|CAMILO PONCE ENRIQUEZ|572,2900|595313,9200|0,0000|93305,9000|112880,2800|0,0000|1878,8000|208064,9800|595886,2100
2024|6|A|AZUAY|CAMILO PONCE ENRIQUEZ|17818,7100|1204787,9800|0,0000|189374,9500|227157,6100|0,0000|204805,1100|621768,6300|1222608,6900
2024|4|H|PICHINCHA|PUERTO QUITO|15604,1400|348753,3600|0,0000|23360,2300|265645,6700|0,0000|1109,3400|360165,5500|409420,2900
2024|6|R|GUAYAS|ALFREDO BAQUERIZO MORENO|0,0000|10,0100|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|10,0100
2024|6|I|NAPO|ARCHIDONA|188615,4200|49696,7500|0,0000|127132,7900|22327,4900|0,0000|7906,7600|170100,4000|250214,2800
2024|6|T|GUAYAS|DURAN|29315,6200|14957,2000|0,0000|14720,1500|3900,7600|0,0000|0,0000|18620,9100|44282,8200
2024|6|R|CHIMBORAZO|GUAMOTE|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2024|6|W|PASTAZA|PASTAZA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2024|6|C|NAPO|ARCHIDONA|82561,2200|93856,1000|0,0000|84741,5400|44501,5800|0,0000|6292,0000|136031,4100|176417,3200
2024|6|P|LOJA|QUILANGA|0,0000|990,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|990,0000
2024|6|P|GUAYAS|SIMON BOLIVAR|906,5200|62050,4100|0,0000|19889,7000|72884,8600|142,0000|0,0000|92916,5600|62956,9300
2024|2|O|IMBABURA|COTACACHI|52861,6700|175746,4400|0,0000|244542,7000|45378,9200|0,0000|22546,7300|312468,3500|228608,1100
2024|3|O|MORONA SANTIAGO|GUALAQUIZA|6065,3600|130258,3100|0,0000|435763,3800|29653,9700|0,0000|2524,8300|467942,1800|136323,6700
2024|3|E|ESMERALDAS|QUININDE|900,0000|4944,4400|0,0000|623,6400|558,8600|0,0000|942,2800|2124,7800|5844,4400
2024|3|R|AZUAY|SIGSIG|90817,0000|0,0000|0,0000|795,2400|12664,2800|0,0000|0,0000|13459,5200|90817,0000
2024|3|W|LOJA|CATAMAYO|2846,4300|0,0000|0,0000|306,0000|0,0000|0,0000|0,0000|306,0000|2846,4300
2024|4|R|CHIMBORAZO|GUAMOTE|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2024|4|M|LOJA|PINDAL|17198,6900|334,2000|0,0000|5342,9300|26424,1100|0,0000|0,0000|31767,0400|17532,9000
2024|4|A|BOLIVAR|LAS NAVES|4157,4600|38979,7100|0,0000|3896,1500|15995,2500|0,0000|620,0000|20511,4000|43138,1900
2024|2|C|ORELLANA|AGUARICO|559,8900|0,0000|0,0000|779,7300|830,1000|0,0000|0,0000|1609,8300|559,8900
2024|3|H|MANABI|OLMEDO|91903,4500|96071,0600|0,0000|123171,0200|6731,9400|0,0000|5015,0000|134917,9600|187974,5100
2024|3|J|MANABI|JARAMIJO|21495,0600|0,0000|0,0000|18035,4600|322,8400|0,0000|525,0000|18883,3000|21495,0600
2024|3|H|LOS RIOS|URDANETA|699,8300|120234,1000|0,0000|16085,1700|26491,5400|0,0000|136,7000|42713,4100|120933,9300
2024|3|W|AZUAY|SANTA ISABEL|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2024|3|O|COTOPAXI|PUJILI|5498,0100|57254,8400|0,0000|570301,0000|46857,8900|0,0000|3211,9100|620370,8000|62752,8500
2024|4|L|COTOPAXI|LATACUNGA|618405,5000|193855,3100|0,0000|272972,9300|154106,2800|5,2300|1829,2200|431053,1500|812263,8200
2024|4|F|LOS RIOS|PALENQUE|7954,0700|896,3500|0,0000|22101,2600|6211,2300|0,0000|0,0000|28312,4900|8850,4200
2024|4|X|TUNGURAHUA|CEVALLOS|391,3000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|391,3000
2024|4|Q|MANABI|FLAVIO ALFARO|107190,1900|320,0000|0,0000|71709,8900|6712,8000|0,0000|0,0000|78422,6900|107510,1900
2024|5|E|ZAMORA CHINCHIPE|ZAMORA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2024|5|P|LOJA|ZAPOTILLO|0,0000|0,0000|0,0000|360,8500|147,7100|0,0000|0,0000|508,5600|0,0000
2024|5|E|ORELLANA|ORELLANA|44964,5100|2781,3900|0,0000|28899,0800|7856,3200|0,0000|542,0000|37297,4000|47745,9000
2024|5|O|BOLIVAR|CALUMA|355,0000|1232,8200|0,0000|511118,3700|26,4800|0,0000|0,0000|512040,5500|1587,8200
2024|5|J|LOJA|ESPINDOLA|44123,5700|0,0000|0,0000|26395,8500|2706,5700|0,0000|0,0000|29102,4200|44123,5700
2024|5|E|GUAYAS|PEDRO CARBO|0,0000|1702,2000|0,0000|13146,8700|10434,2100|0,0000|281,1500|23862,2300|1702,2000
2024|5|H|ZAMORA CHINCHIPE|PALANDA|302,2600|3455,2000|0,0000|16112,7700|4584,6700|0,0000|0,0000|20697,4400|4407,7200
2024|5|O|GUAYAS|COLIMES|0,0000|664,0900|0,0000|280091,4600|9310,4700|0,0000|300,0000|289701,9300|664,0900
2024|6|P|BOLIVAR|CHIMBO|4070,0000|15095,9000|0,0000|11424,3100|723,4300|0,0000|103,0000|12250,7400|19165,9000
2024|6|H|EL ORO|CHILLA|0,0000|6902,2900|0,0000|10698,9400|412,4500|0,0000|0,0000|11111,3900|7812,2900
2024|6|D|LOJA|LOJA|40765,0700|7386733,8900|0,0000|1830714,5100|4523149,1300|0,0000|150,0000|6354013,6400|7484187,3600
2024|6|O|GUAYAS|GENERAL ANTONIO ELIZALDE|0,0000|753,4500|0,0000|33018,1500|7571,6500|0,0000|8136,5800|230256,4700|753,4500
2024|6|D|PICHINCHA|SAN MIGUEL DE LOS BANCOS|0,0000|564656,8900|0,0000|14559,9600|11497,3400|0,0000|120,0000|26177,3000|564656,8900
2024|7|F|GALAPAGOS|ISABELA|4125,8400|28166,0000|0,0000|13657,4800|14101,4100|0,0000|0,0000|27758,8900|32291,8400
2024|7|S|EL ORO|PORTOVELO|24398,9400|4037,8300|0,0000|11711,8200|2510,0300|0,0000|0,0000|14221,8500|28436,7700
2024|2|I|MORONA SANTIAGO|HUAMBOYA|1023,9800|2582,1300|0,0000|2400,4300|616,5500|0,0000|0,0000|3016,9800|3764,1100
2024|2|F|LOS RIOS|MONTALVO|59176,6400|19857,2700|0,0000|80876,9300|4733,7200|0,0000|0,0000|85610,6500|79033,9100
2024|2|A|AZUAY|GUACHAPALA|17828,0400|4280,5000|0,0000|3788,9700|4392,7500|0,0000|1075,4000|9257,1200|22108,5400
2024|3|L|MORONA SANTIAGO|PALORA|7313,4000|18136,3000|0,0000|5376,7800|1415,0000|0,0000|0,0000|6791,7800|25449,7000
2024|3|S|GUAYAS|CORONEL MARCELINO MARIDUEÑA|17919,7100|8697,7300|0,0000|7763,7000|2973,1500|0,0000|0,0000|10736,8500|26617,4400
2024|2|F|GALAPAGOS|ISABELA|15659,4800|1981,0000|0,0000|16601,1900|4805,2200|0,0000|350,0000|21757,4100|17641,4800
2024|4|L|NAPO|CARLOS JULIO AROSEMENA TOLA|2065,8000|0,0000|0,0000|272,2000|727,4000|0,0000|0,0000|999,6000|2065,8000
2024|4|R|COTOPAXI|SAQUISILI|29867,8400|2298,6500|0,0000|45524,3500|4091,1300|0,0000|0,0000|49615,4800|32166,4900
2024|4|R|PICHINCHA|PEDRO VICENTE MALDONADO|1835,8700|15,0000|0,0000|834,6900|0,0000|0,0000|0,0000|834,6900|1850,8700
2024|4|Q|PICHINCHA|PUERTO QUITO|0,0000|325,0000|0,0000|3000,0000|6405,3800|0,0000|0,0000|9405,3800|325,0000
2024|4|P|MORONA SANTIAGO|SANTIAGO|0,0000|0,0000|0,0000|137,9700|0,0000|0,0000|0,0000|146,3000|0,0000
2024|4|L|COTOPAXI|PANGUA|5465,1700|101265,9100|0,0000|2413,7000|4329,3100|0,0000|0,0000|6743,0100|106731,0800
2024|5|I|CHIMBORAZO|GUAMOTE|12090,6300|1219,0000|0,0000|3749,4400|938,8300|0,0000|725,4400|5762,6100|13309,6300
2024|5|J|IMBABURA|SAN MIGUEL DE URCUQUI|201,4200|0,0000|0,0000|208,0200|19,4200|0,0000|0,0000|234,8300|201,4200
2024|5|N|AZUAY|SANTA ISABEL|23433,5800|5340,5500|0,0000|70134,8500|262,8900|0,0000|0,0000|83915,5900|156141,1100
2024|5|P|EL ORO|ARENILLAS|8527,6000|937,0000|0,0000|13112,0600|961,6300|0,0000|0,0000|14073,6900|9464,6000
2024|3|E|GUAYAS|EL EMPALME|75681,8000|5041,3000|0,0000|18174,4500|6582,6900|0,0000|0,0000|24757,1400|80723,1000
2024|4|E|GUAYAS|EL EMPALME|76497,0600|3534,9000|0,0000|11561,3100|16476,7700|0,0000|0,0000|28038,0800|80031,9600
2024|5|P|AZUAY|SEVILLA DE ORO|543,4800|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|543,4800
2024|6|B|EL ORO|HUAQUILLAS|0,0000|28571,2000|0,0000|12089,5300|1836,4500|0,0000|0,0000|14090,7900|28571,2000
2024|6|J|EL ORO|CHILLA|1452,9800|0,0000|0,0000|990,8800|62,3900|0,0000|15,0000|1068,2700|1452,9800
2024|6|A|MORONA SANTIAGO|HUAMBOYA|439,4200|22304,6800|0,0000|2106,5400|7897,6600|0,0000|0,0000|10004,2000|22754,1000
2024|2|N|COTOPAXI|SIGCHOS|1,0000|0,0000|0,0000|1065,7800|41,0200|0,0000|0,0000|1106,8000|1,0000
2024|3|N|LOS RIOS|BUENA FE|104818,6800|44290,2300|0,0000|103443,9200|25485,2900|0,0000|35,0000|128964,2100|149108,9100
2024|3|M|SUCUMBIOS|SUCUMBIOS|45500,4100|0,0000|0,0000|55682,1500|858,0800|0,0000|0,0000|56540,2300|45500,4200
2024|3|E|LOJA|CALVAS|674,0100|34584,3200|0,0000|1029,4100|0,0000|0,0000|0,0000|1029,4100|35258,3300
2024|2|E|LOS RIOS|PUEBLO VIEJO|245956,9100|0,0000|0,0000|19522,2000|19655,9000|0,0000|0,0000|39178,1000|245956,9100
2024|3|S|MANABI|PICHINCHA|24152,3700|1703,0000|0,0000|43591,3300|186,0700|0,0000|0,0000|43777,4000|25855,3700
2024|4|F|CHIMBORAZO|COLTA|7931,6700|0,0000|0,0000|33799,2900|321,6200|0,0000|3,2500|34124,1600|7931,6800
2024|3|Q|LOS RIOS|URDANETA|59,5400|3286,0000|0,0000|1494,8100|15,1400|134,4300|0,0000|1644,3800|3345,5400
2024|4|R|AZUAY|PAUTE|33118,0800|5153,9200|0,0000|30968,6100|4840,8500|0,0000|2843,1000|38652,5600|38272,0000
2024|4|R|AZUAY|SAN FERNANDO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2024|4|O|GUAYAS|EL TRIUNFO|946,0100|293,2600|0,0000|148283,8800|2661,0900|0,0000|2640,0000|153584,9700|1239,2700
2024|4|J|COTOPAXI|SALCEDO|42095,7000|30,0100|0,0000|38039,9100|2183,4300|0,0000|0,0000|40223,3400|42125,7100
2024|5|S|EL ORO|PORTOVELO|23789,3800|6453,8100|0,0000|27003,4500|821,8500|0,0000|0,0000|27825,3000|30243,1900
2024|5|N|LOJA|CALVAS|15252,6100|8521,5500|0,0000|10465,0800|531,4500|0,0000|0,0000|10996,5300|23794,1600
2024|5|H|GUAYAS|BALZAR|31721,6700|1330436,0700|0,0000|87970,9200|407478,4000|0,0000|469,2500|495918,5700|1362157,7400
2024|5|P|IMBABURA|COTACACHI|1754,3700|59656,6200|0,0000|4060,5200|5704,4100|0,0000|3763,5500|13533,4800|61430,9900
2024|6|Q|EL ORO|PIÑAS|69698,2300|818517,8700|0,0000|311617,6400|162585,6700|0,0000|4728,9300|490444,6100|888216,1000
2024|6|O|CHIMBORAZO|COLTA|1172,4800|23771,2500|0,0000|590724,4100|32677,8700|0,0000|10069,3900|633500,2400|24943,7300
2024|6|G|AZUAY|SAN FERNANDO|58755,4900|74465,2300|0,0000|62535,0100|121598,2600|9853,8300|0,0000|203274,8700|138117,6300
2024|6|E|GUAYAS|SALITRE|2023,4600|3583,1600|0,0000|1610,9200|6228,7800|0,0000|6150,0000|13989,7000|5606,6200
2024|5|F|BOLIVAR|SAN MIGUEL|8574,6500|0,0100|0,0000|51978,8100|772,8300|0,0000|0,0000|53975,2400|8574,6700
2024|2|E|NAPO|QUIJOS|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2024|2|B|CHIMBORAZO|GUANO|87722,0000|650,0100|0,0000|144005,4900|48,7800|0,0000|1300,0000|145354,2700|88372,0100
2024|2|I|AZUAY|SAN FERNANDO|0,0000|0,0000|0,0000|125,1200|139,0300|0,0000|0,0000|264,1500|0,0000
2024|4|B|EL ORO|PIÑAS|138142,2300|424250,9600|277574,7200|441742,2500|153079,1500|0,0000|501,2500|612424,8700|847917,9100
2024|4|Q|CAÑAR|SUSCAL|0,0100|309,2400|0,0000|29,5000|1101,2500|0,0000|0,0000|1130,7500|309,2500
2024|4|J|GUAYAS|PLAYAS|11125,7600|255,0000|0,0000|6670,7900|736,9900|0,0000|625,0000|8032,7800|11380,7600
2024|4|O|CHIMBORAZO|COLTA|4011,4600|33062,6200|0,0000|762673,7700|55561,6400|0,0000|1981,4000|824527,6400|37094,0800
2024|5|N|TUNGURAHUA|BAÑOS DE AGUA SANTA|116248,7300|20208,6000|0,0000|78407,7000|30394,4500|0,0000|15021,2600|123825,3100|149419,2900
2024|5|L|ZAMORA CHINCHIPE|PALANDA|4848,1800|0,0000|0,0000|1952,0700|62,2300|0,0000|0,0000|2014,3000|5098,1800
2024|5|R|NAPO|ARCHIDONA|11578,3700|660,0000|0,0000|907,0900|131,5000|0,0000|4025,7000|5064,2900|12238,3700
2024|5|S|LOS RIOS|PALENQUE|12157,1900|13896,2200|0,0000|7499,4600|10312,6300|0,0000|0,0000|17812,0900|26053,4100
2024|5|N|TUNGURAHUA|QUERO|1132,6100|0,0000|0,0000|3541,8900|27,6000|0,0000|0,0000|3569,4900|1132,6100
2024|5|I|MORONA SANTIAGO|PABLO SEXTO|3827,3200|0,0000|0,0000|3856,3800|0,0000|0,0000|0,0000|3856,3800|3827,3200
